misc_min_price_52w,7.87
misc_max_price_52w,13.34
misc_price_spread,0.12992
misc_is_volatile,
misc_analyst_count,13
misc_is_fund,
misc_industry_analysis
misc_days_since_last_trade,0
misc_shares_outstanding_single_growth_1y,0.00145
misc_shares_outstanding_single_growth_5y,-0.02034
past_revenue,2683.9
past_revenue_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_revenue_ltm_history,2683.9,2678.2,2883.07283,2497.49348,2534.02717,2344.55217,1973.19891,,,,
past_operating_revenue,2683.9
past_net_income,250
past_net_income_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_net_income_ltm_history,250,245.4,408.48913,360.44239,269.37717,173.72174,77.77391,,,,
past_earnings_per_share,0.34655
past_earnings_per_share_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_earnings_per_share_ltm_history,0.34655,0.34088,0.56859,0.49674,0.36563,0.24336,0.11729,,,,
past_earnings_per_share_1y,0.34088
past_earnings_per_share_3y,0.49674
past_earnings_per_share_5y,0.24336
past_earnings_per_share_5y_avg,0.31118
past_ebt_excluding,408.6
past_earnings_continued_ops,250
past_total_assets,6284.2
past_total_equity,3591.2
past_current_liabilities,878.5
past_return_on_equity,0.06961
past_return_on_assets,0.05147
past_return_on_capital_employed,0.08918
past_return_on_capital_employed_past,0.11275
past_return_on_capital_growth,0.79095
past_earnings_per_share_growth_1y,0.01661
past_earnings_per_share_growth_3y,-0.22886
past_earnings_per_share_growth_5y,0.01049
past_net_income_1y,245.4
past_net_income_2y,408.48913
past_net_income_3y,360.44239
past_net_income_4y,269.37717
past_net_income_5y,173.72174
past_net_income_5y_avg,225.70536
past_net_income_growth_1y,0.01874
past_net_income_growth_3y,-0.22958
past_net_income_growth_5y,0.00702
past_revenue_growth_1y,0.00213
past_revenue_growth_3y,-0.00324
past_revenue_growth_5y,0.02176
past_days_since_last_update,12
past_last_earnings_update,1625011200
past_last_earnings_update_annual,1625011200
past_industry_analysis
past_ebit,482.1
past_ebit_ltm_history_offset,0,-1,-2,-3,-4,-5
past_ebit_ltm_history,482.1,495.7,690.50326,523.25054,441.1788,322.63533
past_ebit_3y_avg,400.41071
past_ebit_5y_avg,400.41071
past_ebit_single_growth_1y,-0.02744
past_ebit_single_growth_3y,-0.07864
past_ebit_single_growth_5y,0.49426
past_ebit_margin_1y,0.18508
past_ebit_margin,0.17962
past_ebitda,575.8
past_ebitda_margin,0.21453
past_gross_profit_margin,0.4018
past_last_filing_date,1629244800
past_net_income_single_growth_3y,-0.30641
past_net_income_single_growth_5y,0.43908
past_earnings_per_share_single_growth_3y,-0.30236
past_earnings_per_share_single_growth_5y,0.424
past_gross_profit_margin_1y,0.41412
past_net_income_margin,0.09314
past_net_income_margin_1y,0.09162
past_change_in_unearned_revenue,
past_unearned_revenue_percent_of_sales,0
past_ebt_including,357.7
past_unusual_items,-50.9
past_unusual_item_ratio,-0.12457
past_operating_revenue_percent,1
past_years_profitable,7
past_trading_since_years,7
past_non_operating_revenue,
past_non_operating_revenue_ratio,
past_non_operating_revenue_ratio_1y,
past_non_operating_revenue_ratio_delta,
past_income_tax_to_ebit_ratio,0.22339
past_capital_employed_ltm_history_offset,0,-1,-2,-3,-4,-5
past_capital_employed_ltm_history,5405.7,5661.7,5712.72826,4640.41196,4498.81305,4525.69457
past_return_on_capital_employed_ltm_history_offset,0,-1,-2,-3,-4,-5
past_return_on_capital_employed_ltm_history,0.08918,0.08755,0.12087,0.11275,0.09806,0.07128
past_latest_fiscal_year,2021
past_latest_fiscal_quarter,4
value_pe,36.64747
value_pb,2.55567
value_peg,2.0045
value_beta_5y,0.44052
value_beta_5y_unlevered,0.39367
value_intrinsic_discount,0.5097
value_npv_per_share,25.90245
value_earnings_per_share_growth_1y,0.26567
value_merged_future_earnings_per_share_date,1593475200,1561852800,1530316800,1498780800
value_merged_future_earnings_per_share,0.68856,0.56543,0.46228,0.36524
value_intrinsic_value_model,"2 Stage Free Cash Flow to Equity"
value_intrinsic_value_unlevered_beta,0.65107
value_intrinsic_value_de,0.17
value_intrinsic_value_tax_rate,0.3
value_intrinsic_value_equity_premium,0.0472
value_intrinsic_value_risk_free_rate,0.0192
value_intrinsic_value_levered_beta_actual,0.81812
value_intrinsic_value_levered_beta,0.81812
value_intrinsic_value_cost_of_equity,0.05782
value_intrinsic_value_adr_per_share,1
value_intrinsic_value_dividend_discount,,,,,,
value_intrinsic_value_two_stage_fcf_capital_to_revenue_ratio_3yr_avg,-0.05161
value_intrinsic_value_two_stage_fcf_annualized_adjust_free_cash_flow_time_series_date,1625011.2,1593475.2,1561939.2
value_intrinsic_value_two_stage_fcf_annualized_adjust_free_cash_flow_time_series,333.18392,228.6781,313.59374
value_intrinsic_value_two_stage_fcf_combined_free_cash_flow_time_series_date,1782777.6,1751241.6,1719705.6,1688083.2,1656547.2,1625011.2,1593475.2
value_intrinsic_value_two_stage_fcf_combined_free_cash_flow_time_series,666,561.0792,401.7,331.13333,190.3,333.18392,228.6781
value_intrinsic_value_two_stage_fcf_growth_cagr_5y,0.15742
value_intrinsic_value_two_stage_fcf_shares_outstanding,721.84818
value_intrinsic_value_two_stage_fcf_fcf_data_date,1782777600,1751241600,1719705600,1688083200,1656547200,1625011200,1593475200,1561852800
value_intrinsic_value_two_stage_fcf_fcf_data,666,561.0792,401.7,331.13333,190.3,283.56667,130.35,150.5
value_intrinsic_value_two_stage_fcf_fcf_count_date,1782777600,1751241600,1719705600,1688083200,1656547200,1625011200,1593475200,1561852800
value_intrinsic_value_two_stage_fcf_fcf_count,1,2,3,3,2,3,4,2
value_intrinsic_value_two_stage_fcf_fcf_ltm,333.18392
value_intrinsic_value_two_stage_fcf_scale,Millions
value_intrinsic_value_two_stage_fcf_scale_numeric,1000
value_intrinsic_value_two_stage_fcf_first_stage_2022,190.3,"Analyst x2",179.89905
value_intrinsic_value_two_stage_fcf_first_stage_2023,331.13333,"Analyst x3",295.92596
value_intrinsic_value_two_stage_fcf_first_stage_2024,401.7,"Analyst x3",339.36893
value_intrinsic_value_two_stage_fcf_first_stage_2025,561.0792,"Analyst x2",448.10987
value_intrinsic_value_two_stage_fcf_first_stage_2026,666,"Analyst x1",502.83402
value_intrinsic_value_two_stage_fcf_first_stage_2027,743.2263,"Est @ 11.6%",530.47091
value_intrinsic_value_two_stage_fcf_first_stage_2028,807.83406,"Est @ 8.69%",545.07059
value_intrinsic_value_two_stage_fcf_first_stage_2029,861.64401,"Est @ 6.66%",549.6023
value_intrinsic_value_two_stage_fcf_first_stage_2030,906.78304,"Est @ 5.24%",546.78192
value_intrinsic_value_two_stage_fcf_first_stage_2031,945.25873,"Est @ 4.24%",538.82971
value_intrinsic_value_excess_returns,
value_intrinsic_value_asset_based,
value_intrinsic_value_reit,
value_intrinsic_value_pv_5y,4476
value_intrinsic_value_terminal_value,24948.7467
value_intrinsic_value_pvtv,14221.63651
value_intrinsic_value_npv,18697.63651
value_intrinsic_value_npv_per_share,25.90245
value_intrinsic_value_intrinsic_discount,0.5097
value_intrinsic_value_iso,AU
value_industry_analysis
value_market_cap_usd,6555076433.9898
value_market_cap,8987009791
value_market_cap_band,large7
value_last_share_price,12.7
value_price_to_sales,3.41363
value_ev_to_sales,3.7523
value_ev_to_ebitda,17.49011
value_return_7d,-0.00392
value_return_30d,0.06633
value_return_90d,0.09107
value_return_1yr_abs,0.37297
value_return_3yr_abs,-0.3602
value_return_5yr_abs,0.13393
value_return_1yr_total_return,0.40464
value_return_3yr_total_return,-0.31244
value_return_5yr_total_return,0.25386
value_return_since_ipo_abs,2.77976
value_price_target,12.49846
value_price_target_low,10.6
value_price_target_high,15.5
value_price_target_analyst_count,13
value_market_cap_movement_7d,-36092408.8
value_market_cap_movement_usd_7d,-26325608.16922
value_market_cap_movement_30d,575116385.36
value_market_cap_movement_usd_30d,419486787.27936
value_market_cap_movement_90d,769905299.84
value_market_cap_movement_usd_90d,561564770.124
value_market_cap_movement_1y,2500068588.45
value_market_cap_movement_usd_1y,1823536534.2451
value_market_cap_movement_3y,-5034479552.9
value_market_cap_movement_usd_3y,-3672122212.1809
value_market_cap_movement_5y,914919465.6
value_market_cap_movement_usd_5y,667337319.91247
industry_averages_industry_id,5110
industry_averages_country_iso,AU
industry_averages_value_score,2.02923
industry_averages_dividends_score,3.7774
industry_averages_future_performance_score,2.97108
industry_averages_health_score,4.97601
industry_averages_past_performance_score,3.89717
industry_averages_total_score,17.6509
industry_averages_share_price,11.68951
industry_averages_market_cap,1014481013.9627
industry_averages_intrinsic_discount,-911.84746
industry_averages_analyst_count,12
industry_averages_pe,26.91134
industry_averages_pb,2.46525
industry_averages_peg,2.16884
industry_averages_future_one_year_growth,0.18996
industry_averages_future_three_year_growth,0.55838
industry_averages_future_one_year_roe,
industry_averages_future_three_year_roe,
industry_averages_past_one_year_growth,0.40424
industry_averages_past_five_year_growth,0.03206
industry_averages_roe,0.10375
industry_averages_roa,0.06262
industry_averages_dividend_yield,0.01738
industry_averages_future_dividend_yield,0.02132
industry_averages_payout_ratio,
industry_averages_eps,31.75747
industry_averages_insider_buying,1
industry_averages_debt_equity,0.24866
industry_averages_levered_beta,0.46182
industry_averages_unlevered_beta,0.41606
industry_averages_total_base_count,7
industry_averages_profitable_count,219
industry_averages_analyst_coverage_count,143
industry_averages_dividend_count,175
industry_averages_beta_count,6
industry_averages_earnings_per_share_growth_annual,0.21663
industry_averages_net_income_growth_annual,0.21667
industry_averages_cash_ops_growth_annual,0.14104
industry_averages_revenue_growth_annual,0.08033
industry_averages_levered_beta_median,0.8172
industry_averages_base_source,AU
industry_averages_profitable_source,Global
industry_averages_analyst_source,Global
industry_averages_dividend_source,Global
industry_averages_beta_source,AU
industry_averages_all_industry_id,0
industry_averages_all_country_iso,AU
industry_averages_all_value_score,1.18291
industry_averages_all_dividends_score,2.47327
industry_averages_all_future_performance_score,1.95344
industry_averages_all_health_score,4.47522
industry_averages_all_past_performance_score,3.06113
industry_averages_all_total_score,13.14597
industry_averages_all_share_price,51.87819
industry_averages_all_market_cap,1083677176.9436
industry_averages_all_intrinsic_discount,-2.70549
industry_averages_all_analyst_count,11
industry_averages_all_pe,17.93411
industry_averages_all_pb,2.53248
industry_averages_all_peg,1.49596
industry_averages_all_future_one_year_growth,0.18735
industry_averages_all_future_three_year_growth,0.4485
industry_averages_all_future_one_year_roe,
industry_averages_all_future_three_year_roe,
industry_averages_all_past_one_year_growth,0.35506
industry_averages_all_past_five_year_growth,0.1097
industry_averages_all_roe,0.12378
industry_averages_all_roa,0.07484
industry_averages_all_dividend_yield,0.03962
industry_averages_all_future_dividend_yield,0.04026
industry_averages_all_payout_ratio,
industry_averages_all_eps,1.94253
industry_averages_all_insider_buying,0.58978
industry_averages_all_debt_equity,1.15965
industry_averages_all_levered_beta,0.89783
industry_averages_all_unlevered_beta,0.69908
industry_averages_all_total_base_count,1749
industry_averages_all_profitable_count,604
industry_averages_all_analyst_coverage_count,608
industry_averages_all_dividend_count,413
industry_averages_all_beta_count,1294
industry_averages_all_earnings_per_share_growth_annual,0.11709
industry_averages_all_net_income_growth_annual,0.11827
industry_averages_all_cash_ops_growth_annual,0.09744
industry_averages_all_revenue_growth_annual,0.04338
industry_averages_all_levered_beta_median,1.07464
market_cap_listing,8987009791
market_cap_primary,8987009791
market_cap_reported,8987009791
market_cap_usd,6555076433.9898
market_cap_shares_outstanding,721848176
market_cap_shares_outstanding_common_equity,721848176
market_cap_relative_listing_shares_outstanding,721.84818
market_cap_trading_item_to_primary_ratio,1
market_cap_original_market_cap,
market_cap_total_enterprise_value_reported,10070.80979
market_cap_market_cap_band,large7
insider_trading_total_sell,12981507
insider_trading_total_buy,32194441
insider_trading_total_volume,45175948
insider_trading_1_buy_security_id,129395004
insider_trading_1_buy_month_diff,1
insider_trading_1_buy_trade_type,Buy
insider_trading_1_buy_total_individual_shares,16500
insider_trading_1_buy_total_company_shares,8039702
insider_trading_1_buy_company_names_offset,0
insider_trading_1_buy_company_names,"Capital Research and Management Company"
insider_trading_1_buy_individual_names_offset,0
insider_trading_1_buy_individual_names,"Garry Hounsell"
insider_trading_1_buy_individual_ids_offset,0
insider_trading_1_buy_individual_ids,12298517
insider_trading_1_buy_total_trades,2
insider_trading_1_buy_unique_owners,2
insider_trading_1_buy_total_trans_value,92436824.9401
insider_trading_1_buy_avg_price,12.09572
insider_trading_1_buy_total_shares,8056202
insider_trading_1_sell_security_id,129395004
insider_trading_1_sell_month_diff,1
insider_trading_1_sell_trade_type,Sell
insider_trading_1_sell_total_individual_shares,0
insider_trading_1_sell_total_company_shares,-141262
insider_trading_1_sell_company_names_offset,0
insider_trading_1_sell_company_names,"Capital Research and Management Company"
insider_trading_1_sell_individual_names
insider_trading_1_sell_individual_ids
insider_trading_1_sell_total_trades,1
insider_trading_1_sell_unique_owners,1
insider_trading_1_sell_total_trans_value,1555998.83384
insider_trading_1_sell_avg_price,11.01499
insider_trading_1_sell_total_shares,-141262
insider_trading_2_buy_security_id,129395004
insider_trading_2_buy_month_diff,2
insider_trading_2_buy_trade_type,Buy
insider_trading_2_buy_total_individual_shares,7500
insider_trading_2_buy_total_company_shares,24130739
insider_trading_2_buy_company_names_offset,0,1
insider_trading_2_buy_company_names,"Capital Research and Management Company","BlackRock, Inc."
insider_trading_2_buy_individual_names_offset,0
insider_trading_2_buy_individual_names,"Antonia Korsanos"
insider_trading_2_buy_individual_ids_offset,0
insider_trading_2_buy_individual_ids,61162354
insider_trading_2_buy_total_trades,3
insider_trading_2_buy_unique_owners,3
insider_trading_2_buy_total_trans_value,155817649.24018
insider_trading_2_buy_avg_price,9.88521
insider_trading_2_buy_total_shares,24138239
insider_trading_2_sell_security_id,129395004
insider_trading_2_sell_month_diff,2
insider_trading_2_sell_trade_type,Sell
insider_trading_2_sell_total_individual_shares,0
insider_trading_2_sell_total_company_shares,-12840245
insider_trading_2_sell_company_names_offset,0,1
insider_trading_2_sell_company_names,"Capital Research and Management Company","BlackRock, Inc."
insider_trading_2_sell_individual_names
insider_trading_2_sell_individual_ids
insider_trading_2_sell_total_trades,2
insider_trading_2_sell_unique_owners,2
insider_trading_2_sell_total_trans_value,50889424.72968
insider_trading_2_sell_avg_price,8.5035
insider_trading_2_sell_total_shares,-12840245
insider_trading_3_buy_security_id,129395004
insider_trading_3_buy_month_diff,3
insider_trading_3_buy_trade_type,Buy
insider_trading_3_buy_total_individual_shares,0
insider_trading_3_buy_total_company_shares,0
insider_trading_3_buy_company_names
insider_trading_3_buy_individual_names
insider_trading_3_buy_individual_ids
insider_trading_3_buy_total_trades,0
insider_trading_3_buy_unique_owners,0
insider_trading_3_buy_total_trans_value,0
insider_trading_3_buy_avg_price,0
insider_trading_3_buy_total_shares,0
insider_trading_3_sell_security_id,129395004
insider_trading_3_sell_month_diff,3
insider_trading_3_sell_trade_type,Sell
insider_trading_3_sell_total_individual_shares,0
insider_trading_3_sell_total_company_shares,0
insider_trading_3_sell_company_names
insider_trading_3_sell_individual_names
insider_trading_3_sell_individual_ids
insider_trading_3_sell_total_trades,0
insider_trading_3_sell_unique_owners,0
insider_trading_3_sell_total_trans_value,0
insider_trading_3_sell_avg_price,0
insider_trading_3_sell_total_shares,0
insider_trading_4_buy_security_id,129395004
insider_trading_4_buy_month_diff,4
insider_trading_4_buy_trade_type,Buy
insider_trading_4_buy_total_individual_shares,0
insider_trading_4_buy_total_company_shares,0
insider_trading_4_buy_company_names
insider_trading_4_buy_individual_names
insider_trading_4_buy_individual_ids
insider_trading_4_buy_total_trades,0
insider_trading_4_buy_unique_owners,0
insider_trading_4_buy_total_trans_value,0
insider_trading_4_buy_avg_price,0
insider_trading_4_buy_total_shares,0
insider_trading_4_sell_security_id,129395004
insider_trading_4_sell_month_diff,4
insider_trading_4_sell_trade_type,Sell
insider_trading_4_sell_total_individual_shares,0
insider_trading_4_sell_total_company_shares,0
insider_trading_4_sell_company_names
insider_trading_4_sell_individual_names
insider_trading_4_sell_individual_ids
insider_trading_4_sell_total_trades,0
insider_trading_4_sell_unique_owners,0
insider_trading_4_sell_total_trans_value,0
insider_trading_4_sell_avg_price,0
insider_trading_4_sell_total_shares,0
ownership_11,128792870,11,468011255,"General Public"
ownership_1,128792870,1,253179638,Institutions
ownership_4,128792870,4,657283,"Individual Insiders"
ownership_2,128792870,2,0,"Public Companies"
currency_info_reporting_unit,1000
currency_info_reporting_unit_text,Millions
currency_info_reporting_unit_abs,1
currency_info_reporting_unit_text_abs,Absolute
currency_info_reporting_currency_iso,AUD
currency_info_reporting_currency_symbol,A$
currency_info_primary_trading_item_currency_iso,AUD
currency_info_primary_trading_item_currency_symbol,A$
currency_info_trading_item_currency_iso,AUD
currency_info_trading_item_currency_symbol,A$
